Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Order_Hour,Order_DayOfWeek,Pickup_Delay,distance_km
fmtr844509971,32,4.8,17.429585,78.392621,17.459585,78.422621,18:55:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,26,Grocery,0,6,1834260.0,
wkjc303690047,32,4.8,12.316967,76.603067,12.426967,76.713067,22:25:00,Stormy,Low ,motorcycle ,Metropolitian ,95,Cosmetics,0,5,1835910.0,
bijr731197474,29,4.5,0.0,0.0,0.08,0.08,22:55:00,Sandstorms,Low ,scooter ,Metropolitian ,80,Snacks,0,5,1906505.0,
azaw526375275,26,4.6,19.065838,72.832658,19.175838,72.942658,20:10:00,Windy,Jam ,motorcycle ,Urban ,15,Grocery,0,0,1863140.0,
scth741067834,27,4.8,12.321214,76.621094,12.351214,76.651094,19:15:00,Sandstorms,Jam ,scooter ,Metropolitian ,50,Jewelry,0,2,1840045.0,
uugk360056279,23,4.7,17.451976,78.385883,17.501976,78.435883,21:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,16,Grocery,0,3,1858915.0,
szvm329469960,34,5.0,26.90294,75.793007,26.94294,75.833007,15:45:00,Windy,Medium ,scooter ,Metropolitian ,130,Shoes,0,3,1858555.0,
yfwq462245611,25,4.5,21.175104,72.804342,21.195104,72.824342,10:40:00,Sandstorms,Low ,scooter ,Metropolitian ,60,Skincare,0,5,1845295.0,
ehwv602230521,24,4.6,22.751234,75.88949,22.861234,75.99949,23:35:00,Sandstorms,Low ,scooter ,Metropolitian ,15,Grocery,0,6,1874865.0,
hwsn015713335,38,4.7,18.546258,73.904337,18.606258,73.964337,20:45:00,Fog,Jam ,scooter ,Metropolitian ,125,Apparel,0,3,1879020.0,
stcc325589370,25,4.7,30.89286,75.822199,30.91286,75.842199,11:15:00,Fog,High ,motorcycle ,Metropolitian ,110,Skincare,0,1,1901490.0,
ctyy405903630,30,4.6,12.337928,76.617889,12.387928,76.667889,21:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Sports,0,4,1837300.0,
jcov733434470,29,4.7,13.005801,80.250744,13.015801,80.260744,10:20:00,Fog,Low ,scooter ,Other,95,Kitchen,0,5,1875510.0,
eldp752220629,32,4.8,12.906229,77.596791,12.996229,77.686791,22:20:00,Fog,Low ,motorcycle ,Urban ,210,Jewelry,0,2,1850305.0,
awwn362100306,21,4.6,30.372202,78.077151,30.402202,78.107151,22:45:00,Stormy,Low ,motorcycle ,Urban ,60,Books,0,4,1907940.0,
tfke575846393,23,4.5,12.975377,77.696664,13.035377,77.756664,19:20:00,Cloudy,Jam ,scooter ,Metropolitian ,130,Clothing,0,3,1848690.0,
bhgf553002678,32,4.8,11.001852,76.976268,11.021852,76.996268,08:20:00,Sunny,Low ,motorcycle ,Metropolitian ,105,Electronics,0,4,1836510.0,
gwzl370771887,28,4.9,18.994237,72.825553,19.034237,72.865553,16:25:00,Windy,Medium ,scooter ,Metropolitian ,105,Jewelry,0,0,1842750.0,
jeod169093773,27,4.8,10.994136,76.963303,11.054136,77.023303,22:15:00,Sandstorms,Low ,motorcycle ,Metropolitian ,80,Home,0,6,1864710.0,
tlhe191032614,36,4.0,26.766536,75.837333,26.856536,75.927333,18:35:00,Fog,Medium ,motorcycle ,Metropolitian ,190,Pet Supplies,0,3,1838560.0,
fdjn020906038,20,4.4,22.74806,75.8934,22.80806,75.9534,19:50:00,Fog,Jam ,van,Metropolitian ,165,Skincare,0,4,1837205.0,
hhug630729730,21,4.5,11.021278,76.995017,11.091278,77.065017,23:25:00,Sandstorms,Low ,motorcycle ,Urban ,80,Shoes,0,4,1877740.0,
nvkl132710166,22,4.8,21.186608,72.794136,21.206608,72.814136,10:50:00,Fog,Low ,motorcycle ,Urban ,55,Apparel,0,3,1878420.0,
kwku368650090,34,3.6,12.979096,77.640625,13.049096,77.710625,18:10:00,Stormy,Medium ,scooter ,Urban ,190,Kitchen,0,5,1835660.0,
anxk378382496,34,4.6,26.472001,80.354002,26.492001,80.374002,10:20:00,Cloudy,Low ,motorcycle ,Metropolitian ,29,Grocery,0,4,1907195.0,
anhe916495550,23,5.0,22.553227,88.353273,22.573227,88.373273,10:45:00,Cloudy,Low ,scooter ,Metropolitian ,95,Toys,0,1,1901460.0,
dmbt070759977,37,4.9,22.761226,75.887522,22.801226,75.927522,15:45:00,Cloudy,Medium ,motorcycle ,Metropolitian ,140,Books,0,6,1834080.0,
cgqu103330296,26,5.0,0.0,0.0,0.06,0.06,18:00:00,Sunny,Medium ,motorcycle ,Metropolitian ,120,Jewelry,0,3,1858685.0,
atpv960803502,34,3.5,12.337928,76.617889,12.467928,76.747889,21:20:00,Windy,Jam ,scooter ,Metropolitian ,180,Skincare,0,1,1871855.0,
qzud375344405,24,4.6,23.333017,85.3172,23.373017,85.3572,12:20:00,Stormy,High ,scooter ,Metropolitian ,50,Snacks,0,2,1839630.0,
asey511657591,33,4.0,21.157735,72.768778,21.177735,72.788778,10:00:00,Sandstorms,Low ,motorcycle ,Other,120,Books,0,0,1842365.0,
dohs260573569,28,4.8,19.22384,72.841347,19.25384,72.871347,17:45:00,Stormy,Medium ,motorcycle ,Urban ,85,Electronics,0,3,1858680.0,
hsvd506489064,24,5.0,22.725748,75.898497,22.775748,75.948497,21:30:00,Stormy,Jam ,motorcycle ,Metropolitian ,190,Cosmetics,0,1,1831540.0,
oisu563956875,33,4.9,21.186608,72.794136,21.276608,72.884136,23:10:00,Sandstorms,Low ,motorcycle ,Metropolitian ,115,Clothing,0,2,1850365.0,
eldg610252401,33,4.7,23.359033,85.325347,23.449033,85.415347,18:40:00,Windy,Medium ,scooter ,Metropolitian ,25,Grocery,0,6,1844325.0,
nzoh919168949,37,4.6,12.972793,80.249982,13.052793,80.329982,00:00:00,Fog,Low ,motorcycle ,Metropolitian ,215,Electronics,0,3,1867695.0,
mtgh206761081,34,4.3,12.914264,77.6784,13.004264,77.7684,20:40:00,Cloudy,Jam ,van,Metropolitian ,200,Skincare,0,2,1880445.0,
akqm573302757,26,4.7,19.876994,75.372353,19.916994,75.412353,16:15:00,Sandstorms,Medium ,scooter ,Metropolitian ,110,Jewelry,0,1,1901785.0,
upbp987138469,36,4.6,0.0,0.0,0.05,0.05,19:20:00,Sunny,Jam ,motorcycle ,Metropolitian ,24,Grocery,0,1,1881815.0,
ysnn481055564,20,4.7,26.913483,75.803139,26.923483,75.813139,11:00:00,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Clothing,0,0,1872675.0,
otyu561756151,20,4.9,19.207222,72.972281,19.267222,73.032281,23:50:00,Sunny,Low ,motorcycle ,Urban ,90,Electronics,0,5,1856155.0,
xnmr000736341,28,4.6,12.321214,76.621094,12.431214,76.731094,20:00:00,Sunny,Jam ,scooter ,Metropolitian ,115,Electronics,0,4,1857370.0,
kxsm136684024,32,4.7,23.371292,85.327872,23.401292,85.357872,19:10:00,Cloudy,Jam ,motorcycle ,Urban ,185,Apparel,0,1,1861645.0,
lvmf509007518,22,4.8,17.455894,78.375467,17.495894,78.415467,14:00:00,Sandstorms,High ,motorcycle ,Urban ,125,Home,0,2,1869970.0,
sope886972067,38,4.6,17.411028,78.329645,17.451028,78.369645,14:50:00,Fog,High ,scooter ,Metropolitian ,185,Pet Supplies,0,0,1872900.0,
mmoh356419826,24,4.8,15.56155,73.749092,15.59155,73.779092,23:50:00,Cloudy,Low ,motorcycle ,Metropolitian ,85,Pet Supplies,0,6,1903680.0,
vzzc707141502,31,4.7,21.170798,72.790489,21.280798,72.900489,21:15:00,Sunny,Jam ,scooter ,Urban ,120,Sports,0,4,1877600.0,
oomb760378959,30,4.5,12.975377,77.696664,13.065377,77.786664,19:35:00,Windy,Jam ,van,Metropolitian ,160,Clothing,0,6,1874620.0,
gljt776393902,32,4.9,13.066762,80.251865,13.136762,80.321865,20:15:00,Stormy,Jam ,motorcycle ,Metropolitian ,195,Shoes,0,5,1866030.0,
ugvn018423205,37,4.9,22.308096,73.167753,22.348096,73.207753,14:30:00,Sunny,High ,motorcycle ,Urban ,105,Electronics,0,4,1867115.0,
rrfo953641091,37,4.5,11.022477,76.995667,11.072477,77.045667,18:40:00,Sunny,Medium ,motorcycle ,Urban ,100,Electronics,0,0,1873135.0,
qhke881798803,24,4.7,21.160437,72.774209,21.230437,72.844209,18:40:00,Cloudy,Medium ,motorcycle ,Urban ,210,Kitchen,0,2,1880325.0,
yhfx714257768,23,4.2,12.311072,76.654878,12.341072,76.684878,22:40:00,Windy,Low ,motorcycle ,Urban ,85,Outdoors,0,0,1853205.0,
fwcz964351391,23,4.6,22.515082,88.36783,22.605082,88.45783,20:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,150,Pet Supplies,0,5,1906365.0,
hdlc409279289,20,4.3,11.021278,76.995017,11.031278,77.005017,09:35:00,Windy,Low ,motorcycle ,Metropolitian ,80,Cosmetics,0,3,1848100.0,
zslu949503740,23,4.4,27.16185,78.040165,27.29185,78.170165,21:25:00,Fog,Jam ,scooter ,Metropolitian ,200,Toys,0,4,1897775.0,
spcq688151476,23,4.9,17.426228,78.407495,17.476228,78.457495,21:20:00,Windy,Jam ,motorcycle ,Metropolitian ,130,Kitchen,0,1,1831525.0,
bfiy350697603,28,4.9,18.994049,72.825203,19.074049,72.905203,19:20:00,Sandstorms,Jam ,motorcycle ,Urban ,145,Apparel,0,4,1847245.0,
eupj203895854,35,4.8,22.31279,73.170283,22.40279,73.260283,17:30:00,Cloudy,Medium ,scooter ,Metropolitian ,220,Jewelry,0,2,1880260.0,
sctr663252002,30,4.9,11.025083,77.015393,11.155083,77.145393,23:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,110,Cosmetics,0,5,1864800.0,
bout880312824,28,4.6,22.651847,75.881991,22.711847,75.941991,18:50:00,Windy,Medium ,scooter ,Metropolitian ,105,Electronics,0,1,1881775.0,
jxat829788088,21,4.7,26.891191,75.802083,27.001191,75.912083,17:15:00,Fog,Medium ,van,Metropolitian ,160,Skincare,0,0,1862965.0,
blac164819269,29,4.1,19.003517,72.82765,19.113517,72.93765,17:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,170,Apparel,0,2,1880250.0,
bhvr131122739,25,4.7,11.021278,76.995017,11.131278,77.105017,20:15:00,Cloudy,Jam ,scooter ,Urban ,190,Books,0,5,1835780.0,
ywxs974126480,34,4.7,13.091809,80.219104,13.181809,80.309104,18:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,140,Clothing,0,0,1863015.0,
nkpu696817875,21,5.0,22.526461,88.364453,22.566461,88.404453,16:55:00,Sandstorms,Medium ,scooter ,Urban ,120,Pet Supplies,0,3,1898950.0,
phsv407639511,39,4.6,17.411028,78.329645,17.461028,78.379645,18:35:00,Fog,Medium ,scooter ,Metropolitian ,75,Home,0,1,1831360.0,
zmku660826993,36,5.0,21.160522,72.771477,21.190522,72.801477,21:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,140,Toys,0,0,1853160.0,
dkqp665702680,28,4.7,23.351058,85.325731,23.381058,85.355731,19:45:00,Fog,Jam ,motorcycle ,Metropolitian ,125,Kitchen,0,0,1842960.0,
lskm586684315,22,4.9,17.411028,78.329645,17.451028,78.369645,16:10:00,Stormy,Medium ,van,Metropolitian ,100,Toys,0,1,1881620.0,
xwpf092150198,28,4.1,13.081878,80.248519,13.121878,80.288519,13:25:00,Fog,High ,motorcycle ,Metropolitian ,160,Books,0,4,1836815.0,
gfce197483233,27,4.9,12.972793,80.249982,13.032793,80.309982,21:25:00,Stormy,Jam ,scooter ,Urban ,105,Home,0,6,1834420.0,
cpcm196149044,26,4.1,17.424114,78.347554,17.484114,78.407554,22:10:00,Windy,Low ,motorcycle ,Metropolitian ,115,Sports,0,2,1840215.0,
dqkv091488367,27,4.7,17.41233,78.449654,17.44233,78.479654,00:00:00,Sandstorms,Low ,van,Metropolitian ,65,Shoes,0,3,1847525.0,
yvry883331119,28,,19.878028,75.317475,19.888028,75.327475,09:00:00,Stormy,Low ,scooter ,Metropolitian ,90,Skincare,0,4,1907105.0,
qjfi452728014,20,4.6,23.416792,85.316842,23.436792,85.336842,10:25:00,Cloudy,Low ,scooter ,Urban ,60,Clothing,0,2,1869750.0,
pqcp248422840,33,4.9,18.56245,73.916619,18.69245,74.046619,18:35:00,Windy,Medium ,scooter ,Metropolitian ,120,Home,0,2,1880325.0,
psxs940578446,27,4.8,18.563934,73.915367,18.643935,73.995367,20:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,115,Shoes,0,6,1854510.0,
bdhk906942099,26,4.9,22.725748,75.898497,22.805747,75.978497,17:30:00,Windy,Medium ,scooter ,Urban ,135,Jewelry,0,3,1868745.0,
tbxq650819485,31,4.4,17.458998,78.500366,17.548998,78.590366,21:35:00,Windy,Jam ,motorcycle ,Metropolitian ,205,Snacks,0,6,1874745.0,
acgv483967442,35,4.8,22.753839,75.897429,22.863838,76.007429,22:30:00,Sunny,Low ,scooter ,Metropolitian ,145,Cosmetics,0,3,1838795.0,
dgkc581103340,32,4.0,13.02978,80.208812,13.06978,80.248812,13:40:00,Sandstorms,High ,motorcycle ,Metropolitian ,190,Books,0,3,1858430.0,
olbg778898656,31,5.0,12.970324,77.645748,12.990324,77.665748,09:45:00,Sunny,Low ,scooter ,Urban ,55,Books,0,4,1866840.0,
uffa377592937,23,4.8,13.026279,80.174568,13.046279,80.194568,09:55:00,Windy,Low ,motorcycle ,Urban ,50,Snacks,0,1,1881240.0,
jzgf185243507,36,4.9,10.027014,76.308053,10.117014,76.398053,18:10:00,Cloudy,Medium ,van,Metropolitian ,180,Outdoors,0,2,1900460.0,
gflz779091083,32,5.0,-25.451517,81.832616,25.471517,81.852616,11:40:00,Fog,High ,motorcycle ,Metropolitian ,135,Home,0,3,1898630.0,
omtr543244759,23,4.9,11.003681,76.975525,11.133681,77.105525,21:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Apparel,0,6,1874750.0,
qlhd687026134,26,4.6,21.160437,72.774209,21.220437,72.834209,20:00:00,Cloudy,Jam ,scooter ,Metropolitian ,135,Jewelry,0,5,1845850.0,
vmkg681627612,24,4.5,12.323978,76.627961,12.343978,76.647961,10:45:00,Cloudy,Low ,scooter ,Metropolitian ,80,Cosmetics,0,3,1878415.0,
evcf098609476,28,4.9,12.979096,77.640625,13.009096,77.670625,23:35:00,Windy,Low ,scooter ,Metropolitian ,85,Sports,0,3,1879180.0,
obof815829965,29,4.8,0.0,0.0,0.03,0.03,17:25:00,Cloudy,Medium ,motorcycle ,Metropolitian ,50,Sports,0,3,1878820.0,
dquu630029584,33,4.9,21.173493,72.801953,21.303493,72.931953,22:50:00,Cloudy,Low ,scooter ,Metropolitian ,135,Skincare,0,4,1857540.0,
grbt868595938,37,4.7,15.51315,73.78346,15.62315,73.89346,17:30:00,Stormy,Medium ,scooter ,Metropolitian ,135,Apparel,0,0,1903295.0,
bdvw612137918,24,5.0,19.207222,72.972281,19.257222,73.022281,18:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,115,Toys,0,3,1858715.0,
zios911578022,22,4.6,12.337978,76.616792,12.467978,76.746792,19:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,245,Clothing,0,4,1857350.0,
ydxo961095141,38,3.9,0.0,0.0,0.08,0.08,21:35:00,Sandstorms,Jam ,scooter ,Metropolitian ,165,Books,0,5,1906430.0,
brsv670148926,22,4.8,30.361281,78.068022,30.421281,78.128022,19:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,100,Pet Supplies,0,1,1901960.0,
tdwx676968629,33,4.6,26.905287,75.794592,27.015287,75.904592,21:35:00,Fog,Jam ,motorcycle ,Metropolitian ,230,Toys,0,3,1838745.0,
tzib957292938,35,4.8,23.351058,85.325731,23.391058,85.365731,14:30:00,Sunny,High ,motorcycle ,Metropolitian ,26,Grocery,0,2,1869995.0,
iyfb402848292,39,4.5,12.906229,77.596791,12.996229,77.686791,17:35:00,Windy,Medium ,van,Metropolitian ,115,Apparel,0,3,1838510.0,
sldg291593142,31,4.7,12.323994,76.626167,12.353994,76.656167,18:50:00,Sunny,Medium ,motorcycle ,Metropolitian ,85,Home,0,2,1870255.0,
rkhi774134106,30,4.8,22.311603,73.165012,22.421603,73.275012,18:10:00,Windy,Medium ,van,Metropolitian ,130,Toys,0,0,1863020.0,
czse454031690,38,4.7,12.935662,77.61413,13.015662,77.69413,23:50:00,Windy,Low ,motorcycle ,Metropolitian ,100,Outdoors,0,6,1873445.0,
vlmc556761385,34,4.8,21.160522,72.771477,21.210522,72.821477,21:45:00,Windy,Jam ,scooter ,Metropolitian ,165,Electronics,0,0,1873310.0,
pocd693090447,31,4.1,22.751857,75.866699,22.861857,75.976699,21:25:00,Windy,Jam ,motorcycle ,Metropolitian ,180,Electronics,0,1,1841620.0,
gihc108029575,37,4.0,22.745049,75.892471,22.775049,75.922471,21:25:00,Stormy,Jam ,motorcycle ,Metropolitian ,200,Jewelry,0,3,1879055.0,
fcij745857780,27,4.7,22.651847,75.881991,22.681847,75.911991,19:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,150,Toys,0,4,1837200.0,
hebi365137999,33,4.4,13.049645,80.242268,13.159645,80.352268,19:45:00,Cloudy,Jam ,motorcycle ,Metropolitian ,235,Books,0,5,1865995.0,
jisf065832209,30,4.0,23.359407,85.325055,23.409407,85.375055,18:50:00,Stormy,Medium ,scooter ,Metropolitian ,165,Books,0,3,1848655.0,
yjfn497621910,34,4.9,11.008638,76.984311,11.028638,77.004311,12:00:00,Sunny,High ,motorcycle ,Metropolitian ,135,Kitchen,0,5,1855445.0,
mmin725042901,38,4.0,25.450377,81.834236,25.510377,81.894236,17:40:00,Stormy,Medium ,scooter ,Metropolitian ,160,Electronics,0,6,1904750.0,
ngvt422799214,35,4.4,22.753659,75.903365,22.823659,75.973365,19:15:00,Cloudy,Jam ,scooter ,Metropolitian ,235,Clothing,0,5,1835725.0,
sqxs261823364,37,4.6,26.905287,75.794592,26.925287,75.814592,10:40:00,Sandstorms,Low ,scooter ,Metropolitian ,135,Cosmetics,0,3,1858250.0,
njcj678426683,27,5.0,15.51315,73.78346,15.55315,73.82346,16:10:00,Cloudy,Medium ,motorcycle ,Metropolitian ,130,Outdoors,0,1,1901780.0,
dkvd361610803,33,4.1,23.374878,85.335739,23.464878,85.425739,20:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,240,Pet Supplies,0,6,1844420.0,
nxfm902775979,23,4.7,22.732225,75.874765,22.772225,75.914765,15:40:00,Stormy,Medium ,scooter ,Metropolitian ,120,Electronics,0,1,1861435.0,
fssk107000413,38,5.0,17.483216,78.552111,17.573216,78.642111,21:35:00,Sunny,Jam ,scooter ,Metropolitian ,110,Electronics,0,4,1857460.0,
iulv595921347,32,4.0,12.949934,77.699386,12.959934,77.709386,08:15:00,Sandstorms,Low ,motorcycle ,Metropolitian ,21,Grocery,0,3,1858110.0,
swoe266065183,32,4.7,22.651847,75.881991,22.691847,75.921991,12:20:00,Sunny,High ,motorcycle ,Metropolitian ,140,Shoes,0,0,1872755.0,
bwpw742514179,22,4.4,27.16185,78.040165,27.22185,78.100165,23:25:00,Stormy,Low ,motorcycle ,Urban ,95,Skincare,0,1,1902210.0,
liyu858658287,20,4.7,23.416792,85.316842,23.526792,85.426842,19:25:00,Windy,Jam ,scooter ,Metropolitian ,145,Sports,0,2,1850130.0,
uhvu432798947,21,4.9,23.359407,85.325055,23.449407,85.415055,23:30:00,Stormy,Low ,motorcycle ,Metropolitian ,70,Pet Supplies,0,6,1854705.0,
mhdr859671263,32,4.6,12.321214,76.621094,12.371214,76.671094,18:50:00,Cloudy,Medium ,motorcycle ,Metropolitian ,165,Skincare,0,1,1831380.0,
bzuw393898100,31,4.9,13.026286,80.275235,13.086286,80.335235,19:20:00,Sandstorms,Jam ,scooter ,Metropolitian ,145,Skincare,0,5,1845815.0,
oacd966413624,26,4.9,0.0,0.0,0.09,0.09,23:55:00,Stormy,Low ,scooter ,Urban ,55,Skincare,0,1,1840325.0,
ecuc374282019,25,5.0,21.185047,72.80859,21.275047,72.89859,23:45:00,Sunny,Low ,motorcycle ,Metropolitian ,135,Apparel,0,1,1841755.0,
jefx257589097,33,4.7,0.0,0.0,0.08,0.08,18:25:00,Cloudy,Medium ,motorcycle ,Metropolitian ,205,Cosmetics,0,6,1844320.0,
usij908311568,23,4.7,13.086438,80.220672,13.216439,80.350672,21:35:00,Fog,Jam ,scooter ,Metropolitian ,44,Grocery,0,6,1854590.0,
nffi606738387,36,4.3,26.902908,75.792934,27.032908,75.922934,20:55:00,Stormy,Jam ,scooter ,Urban ,175,Cosmetics,0,4,1877590.0,
bhor695909120,34,4.7,21.17106,72.789292,21.20106,72.819292,18:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Electronics,0,5,1855825.0,
fkea797393267,28,4.6,19.103249,72.846749,19.153249,72.896749,18:50:00,Cloudy,Medium ,motorcycle ,Metropolitian ,115,Apparel,0,0,1842895.0,
tqiz324891492,24,4.6,0.0,0.0,0.06,0.06,21:00:00,Fog,Jam ,motorcycle ,Urban ,145,Jewelry,0,4,1867510.0,
rnjz461290133,35,4.9,12.934179,77.615797,13.024179,77.705797,22:55:00,Windy,Low ,scooter ,Urban ,75,Outdoors,0,0,1833065.0,
cslh961110646,36,4.8,12.939496,77.625999,12.979496,77.665999,16:45:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,135,Clothing,0,6,1834130.0,
nfcv982371453,23,4.8,0.0,0.0,0.05,0.05,21:30:00,Stormy,Jam ,motorcycle ,Other,80,Toys,0,4,1907865.0,
rhvm624131908,27,4.6,27.160934,78.044095,27.190934,78.074095,18:15:00,Sunny,Medium ,scooter ,Urban ,60,Kitchen,0,6,1904790.0,
oxqo503577050,33,4.0,26.921411,75.793604,26.951411,75.823604,23:20:00,Sandstorms,Low ,motorcycle ,Metropolitian ,155,Sports,0,2,1870530.0,
nnsv269618445,28,4.5,18.592718,73.773572,18.702718,73.883572,19:50:00,Stormy,Jam ,motorcycle ,Metropolitian ,135,Shoes,0,5,1835765.0,
pdmh340398727,24,4.9,13.029198,77.570997,13.109198,77.650997,21:25:00,Windy,Jam ,van,Metropolitian ,130,Kitchen,0,5,1835860.0,
yrsn300979776,24,4.4,12.299524,76.64262,12.319524,76.66262,12:00:00,Stormy,High ,motorcycle ,Metropolitian ,175,Apparel,0,2,1869855.0,
cmjq539198180,27,4.6,26.913726,75.75282,26.993726,75.83282,22:15:00,Stormy,Low ,van,Urban ,75,Home,0,2,1830140.0,
zvqx927882712,27,4.8,23.374989,85.335486,23.434989,85.395486,17:55:00,Cloudy,Medium ,motorcycle ,Urban ,55,Kitchen,0,0,1852925.0,
kkex403947052,50,6.0,-22.651847,-75.881991,22.711847,75.941991,NaN ,,NaN ,bicycle ,Metropolitian ,150,Toys,0,5,1876050.0,
trcz088472411,31,4.8,0.0,0.0,0.08,0.08,23:00:00,Stormy,Low ,motorcycle ,Metropolitian ,130,Home,0,4,1897865.0,
ophq112126870,32,4.8,0.0,0.0,0.09,0.09,18:30:00,Cloudy,Medium ,motorcycle ,Metropolitian ,240,Clothing,0,6,1854400.0,
xqss216300636,27,4.1,10.96185,76.971082,10.97185,76.981082,08:15:00,Windy,Low ,motorcycle ,Urban ,80,Jewelry,0,3,1878265.0,
xuey198132533,24,4.6,17.458998,78.500366,17.528998,78.570366,23:25:00,Windy,Low ,motorcycle ,Metropolitian ,90,Cosmetics,0,6,1854690.0,
hbts459747642,39,4.8,15.157944,73.950889,15.237944,74.030889,20:50:00,Stormy,Jam ,motorcycle ,Metropolitian ,195,Jewelry,0,4,1897735.0,
krme887579715,32,4.2,0.0,0.0,0.09,0.09,18:00:00,Windy,Medium ,motorcycle ,Metropolitian ,180,Books,0,2,1850055.0,
brud411593987,28,4.5,26.90519,75.810753,26.99519,75.900753,21:50:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,110,Cosmetics,0,6,1874765.0,
udxq134919952,33,4.1,17.422819,78.449578,17.432819,78.459578,10:50:00,Sandstorms,Low ,motorcycle ,Urban ,140,Apparel,0,1,1881305.0,
vdca510114574,22,4.9,12.337978,76.616792,12.407978,76.686792,18:35:00,Cloudy,Medium ,motorcycle ,Metropolitian ,150,Shoes,0,4,1877450.0,
scln006747357,22,4.6,13.081878,80.248519,13.211878,80.378519,22:40:00,Fog,Low ,motorcycle ,Urban ,105,Sports,0,0,1863290.0,
uora333957248,29,4.8,12.906229,77.596791,13.036229,77.726791,23:15:00,Fog,Low ,motorcycle ,Urban ,120,Skincare,0,6,1854690.0,
kzcg764425360,29,4.7,18.593481,73.785901,18.683481,73.875901,19:00:00,Windy,Medium ,motorcycle ,Metropolitian ,190,Kitchen,0,1,1841470.0,
kqqg182438398,34,4.7,21.186438,72.794115,21.206438,72.814115,11:55:00,Stormy,High ,van,Metropolitian ,170,Books,0,1,1861210.0,
uhfc965307513,30,3.6,23.359407,85.325055,23.449407,85.415055,21:10:00,Sandstorms,Jam ,scooter ,Metropolitian ,185,Cosmetics,0,3,1868960.0,
btqp918348318,23,4.7,19.22384,72.841347,19.24384,72.861347,11:55:00,Stormy,High ,motorcycle ,Urban ,190,Home,0,6,1833850.0,
zodw846489788,22,4.7,0.0,0.0,0.04,0.04,15:15:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,110,Home,0,1,1881565.0,
hwaj505767683,20,4.4,13.086438,80.220672,13.166438,80.300672,21:20:00,Cloudy,Jam ,motorcycle ,Metropolitian ,160,Sports,0,1,1871855.0,
mfcq658730458,25,4.9,26.766536,75.837333,26.816536,75.887333,21:35:00,Sunny,Jam ,motorcycle ,Metropolitian ,10,Grocery,0,4,1867545.0,
gvqn954125438,29,4.7,13.058616,80.264151,13.068616,80.274151,09:55:00,Sandstorms,Low ,scooter ,Other,65,Home,0,5,1875485.0,
gfoc741234778,38,4.8,26.910262,75.783013,26.930262,75.803013,09:55:00,Windy,Low ,van,Urban ,115,Skincare,0,2,1869720.0,
ecar986766144,31,4.8,25.457116,81.859682,25.537116,81.939682,22:10:00,Sunny,Low ,scooter ,Metropolitian ,145,Apparel,0,5,1906460.0,
csux473833211,32,4.8,0.0,0.0,0.03,0.03,17:10:00,Cloudy,Medium ,scooter ,Metropolitian ,75,Sports,0,3,1898955.0,
yagj996869344,24,4.6,23.230791,77.43702,23.250791,77.45702,08:20:00,Fog,Low ,scooter ,Metropolitian ,60,Home,0,3,1898425.0,
ltyt851330128,21,4.9,26.914142,75.805704,27.004142,75.895704,21:40:00,Cloudy,Jam ,motorcycle ,Urban ,205,Snacks,0,2,1860355.0,
tfrd514034129,38,4.8,13.022394,80.242439,13.042394,80.262439,08:55:00,Sunny,Low ,motorcycle ,Metropolitian ,55,Sports,0,2,1839425.0,
czdc836000399,37,4.5,0.0,0.0,0.02,0.02,11:00:00,Fog,Low ,scooter ,Urban ,80,Outdoors,0,5,1875555.0,
pxhz877728830,29,4.8,11.026117,76.944652,11.056117,76.974652,19:25:00,Stormy,Jam ,motorcycle ,Metropolitian ,85,Snacks,0,1,1881810.0,
voqm503215293,38,4.1,22.728163,75.884212,22.798163,75.954212,17:10:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,200,Books,0,1,1841360.0,
yxxy038661227,32,4.4,22.744648,75.894377,22.804648,75.954377,19:30:00,Fog,Jam ,scooter ,Metropolitian ,155,Skincare,0,1,1831415.0,
thvc057544077,35,4.5,18.56245,73.916619,18.57245,73.926619,08:30:00,Fog,Low ,motorcycle ,Urban ,115,Electronics,0,3,1878280.0,
